antecedent,consequent,confidence,lift,support
['drinks'],['sports_leisure'],0.25,2.7089552238805967,0.0027548209366391185
['drinks'],['auto'],0.125,2.592857142857143,0.0013774104683195593
['fashion_sport'],['fashio_female_clothing'],0.5,363.0,0.0013774104683195593
['fashion_sport'],['fashion_bags_accessories'],0.5,33.0,0.0013774104683195593
['office_furniture'],['furniture_decor'],0.26666666666666666,0.9536945812807882,0.005509641873278237
['office_furniture'],['bed_bath_table'],0.3333333333333333,1.2222222222222223,0.006887052341597796
['office_furniture'],['furniture_living_room'],0.2,9.68,0.004132231404958678
['office_furniture'],['sports_leisure'],0.13333333333333333,1.4447761194029851,0.0027548209366391185
['office_furniture'],['computers_accessories'],0.06666666666666667,0.9490196078431372,0.0013774104683195593
['office_furniture'],['industry_commerce_and_business'],0.06666666666666667,12.1,0.0013774104683195593
['art'],['furniture_decor'],0.8333333333333334,2.980295566502463,0.006887052341597796
['art'],['stationery'],0.16666666666666666,3.9032258064516125,0.0013774104683195593
"['garden_tools', 'bed_bath_table']",['construction_tools_lights'],0.25,10.083333333333334,0.0013774104683195593
['market_place'],['furniture_decor'],0.25,0.894088669950739,0.004132231404958678
['market_place'],['bed_bath_table'],0.16666666666666666,0.6111111111111112,0.0027548209366391185
['market_place'],['housewares'],0.16666666666666666,1.1862745098039216,0.0027548209366391185
['market_place'],['health_beauty'],0.16666666666666666,1.7285714285714284,0.0027548209366391185
['market_place'],['perfumery'],0.08333333333333333,2.3269230769230766,0.0013774104683195593
['market_place'],['musical_instruments'],0.08333333333333333,8.642857142857142,0.0013774104683195593
['market_place'],['books_general_interest'],0.16666666666666666,24.2,0.0027548209366391185
"['computers_accessories', 'cool_stuff']",['home_construction'],0.2,5.584615384615385,0.0013774104683195593
['arts_and_craftmanship'],['garden_tools'],0.5,4.972602739726027,0.0013774104683195593
['arts_and_craftmanship'],['toys'],0.5,7.26,0.0013774104683195593
"['pet_shop', 'furniture_decor']",['sports_leisure'],0.5,5.4179104477611935,0.0013774104683195593
['toys'],['watches_gifts'],0.02,0.363,0.0013774104683195593
['toys'],['stationery'],0.12,2.810322580645161,0.008264462809917356
['toys'],['perfumery'],0.04,1.116923076923077,0.0027548209366391185
['toys'],['construction_tools_construction'],0.02,0.8541176470588235,0.0013774104683195593
['toys'],['musical_instruments'],0.02,2.0742857142857143,0.0013774104683195593
['toys'],['bed_bath_table'],0.04,0.14666666666666667,0.0027548209366391185
['toys'],['baby'],0.38,2.966451612903226,0.026170798898071626
['toys'],['health_beauty'],0.02,0.20742857142857143,0.0013774104683195593
['toys'],['sports_leisure'],0.08,0.8668656716417911,0.005509641873278237
['toys'],['cool_stuff'],0.14,1.5636923076923077,0.009641873278236915
['toys'],['telephony'],0.02,0.5377777777777778,0.0013774104683195593
['toys'],['furniture_living_room'],0.02,0.968,0.0013774104683195593
['toys'],['consoles_games'],0.04,3.63,0.0027548209366391185
['toys'],['kitchen_dining_laundry_garden_furniture'],0.02,2.42,0.0013774104683195593
['toys'],['arts_and_craftmanship'],0.02,7.26,0.0013774104683195593
['industry_commerce_and_business'],['furniture_decor'],0.5,1.788177339901478,0.0027548209366391185
['industry_commerce_and_business'],['housewares'],0.25,1.7794117647058822,0.0013774104683195593
['industry_commerce_and_business'],['office_furniture'],0.25,12.1,0.0013774104683195593
['la_cuisine'],['baby'],0.5,3.9032258064516134,0.0013774104683195593
['la_cuisine'],['garden_tools'],0.5,4.972602739726027,0.0013774104683195593
['costruction_tools_garden'],['books_technical'],0.1111111111111111,20.166666666666664,0.0013774104683195593
['costruction_tools_garden'],['flowers'],0.1111111111111111,40.33333333333333,0.0013774104683195593
['costruction_tools_garden'],['home_construction'],0.1111111111111111,3.102564102564102,0.0013774104683195593
['costruction_tools_garden'],['bed_bath_table'],0.2222222222222222,0.8148148148148149,0.0027548209366391185
['costruction_tools_garden'],['construction_tools_lights'],0.1111111111111111,4.481481481481481,0.0013774104683195593
['costruction_tools_garden'],['garden_tools'],0.1111111111111111,1.1050228310502281,0.0013774104683195593
['costruction_tools_garden'],['pet_shop'],0.1111111111111111,8.066666666666666,0.0013774104683195593
['costruction_tools_garden'],['telephony'],0.1111111111111111,2.9876543209876543,0.0013774104683195593
"['office_furniture', 'furniture_decor']",['bed_bath_table'],0.25,0.9166666666666667,0.0013774104683195593
"['perfumery', 'bed_bath_table']",['market_place'],1.0,60.5,0.0013774104683195593
['computers_accessories'],['watches_gifts'],0.0196078431372549,0.3558823529411765,0.0013774104683195593
['computers_accessories'],['stationery'],0.0392156862745098,0.9184060721062618,0.0027548209366391185
['computers_accessories'],['electronics'],0.09803921568627451,3.09462915601023,0.006887052341597796
['computers_accessories'],['construction_tools_construction'],0.0196078431372549,0.8373702422145328,0.0013774104683195593
['computers_accessories'],['office_furniture'],0.0196078431372549,0.9490196078431372,0.0013774104683195593
['computers_accessories'],['tablets_printing_image'],0.0196078431372549,4.745098039215686,0.0013774104683195593
['computers_accessories'],['furniture_decor'],0.0196078431372549,0.07012460156476384,0.0013774104683195593
['computers_accessories'],['bed_bath_table'],0.0196078431372549,0.07189542483660132,0.0013774104683195593
['computers_accessories'],['housewares'],0.0784313725490196,0.5582468281430218,0.005509641873278237
['computers_accessories'],['garden_tools'],0.17647058823529413,1.7550362610797745,0.012396694214876033
['computers_accessories'],['health_beauty'],0.0196078431372549,0.20336134453781513,0.0013774104683195593
['computers_accessories'],['sports_leisure'],0.058823529411764705,0.6374012291483757,0.004132231404958678
